customer,mdn,sprint_plan,socs
M2M DataSmart,6467217338,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6467217319,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6466769430,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6466769428,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6462990397,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462424459,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462216892,DSMDATA63,DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467957140,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6462712007,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463190660,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462465196,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462340629,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462341309,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462217125,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462453526,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462212415,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462217896,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462217926,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462345891,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462425647,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462711029,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462943783,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463055747,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463168873,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463207677,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463203486,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463030138,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6469252218,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6469252190,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6469252155,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6463913191,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464083565,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463209382,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463730711,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463264838,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465484094,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6469382064,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6469254435,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6463454164,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463596718,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463458746,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466219941,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464184252,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463459507,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463735984,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464259393,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464899965,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465265267,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466213136,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9172630561,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465946246,DSMDATA67,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462457865,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464895356,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464184293,DSMDATA67,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463267836,DSMDATA67,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463457630,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466339249,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462218588,DSMDATA67,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462217431,DSMDATA67,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465268256,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465399665,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463160390,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6464084641,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177715720,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463735210,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463732799,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463580445,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463519715,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463255340,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462349320,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6469247016,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464982546,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467659738,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465867406,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465530453,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465441679,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463425560,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463267728,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462455049,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462982007,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462952890,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462952415,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462995838,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462954685,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462797354,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6462952987,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462796242,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6462719894,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462719718,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462719111,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462718931,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462717150,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462633708,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463191363,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463453008,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462210749,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462216563,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462285506,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462357527,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462468064,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462810299,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462990880,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464894211,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465262682,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466126517,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466857138,DSMDATA65,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462715759,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462617341,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462600676,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462453483,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462426818,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462421999,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462421813,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462288419,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462283344,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462251865,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462251437,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6469249920,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6469247657,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467966126,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466696834,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466674939,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466489745,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463917401,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9178585290,DSMDATA66,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6466408770,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465487038,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465486241,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465485316,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465441226,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465058693,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464982251,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464565852,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464189887,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6464086603,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463914080,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463911169,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463205398,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463459200,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463451903,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463234851,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463206212,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463203154,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463202100,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463169313,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463169118,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463167592,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463163830,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463163719,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463161377,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463160249,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463160136,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463141732,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463058578,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462452675,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462425441,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462425319,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462423694,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462347579,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462328367,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462322218,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462322076,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462286240,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462282724,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462216590,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462213175,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462210686,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467896436,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467651779,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467650050,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467136491,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462817334,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467029483,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466859205,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466859145,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466857621,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466857488,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466856533,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466851770,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466851246,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466842343,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466842060,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466842049,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466717793,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466670618,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466508188,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462217331,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463268546,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463267889,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463266975,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463263935,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463262080,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463254910,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463233944,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463207916,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463206227,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463199964,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463195958,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463190773,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463190147,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463166086,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463162424,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463161971,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463052376,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463052190,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463032603,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462997460,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462987311,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462956874,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462956558,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462945153,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462818884,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462816495,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462814685,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462813602,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462717506,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462715608,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462714565,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462711330,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462711083,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462634408,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462606770,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462601636,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462461378,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462460608,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467967661,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6468426212,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467964657,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467964620,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467898098,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467655395,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467652096,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466859648,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466716129,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK;DSMSTIP
M2M DataSmart,6466714594,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466219514,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466212063,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465949846,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465545470,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
